filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject/topic,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher/repository,language,rosetta collection
421203-03574.tif,421203-03574.jpg,421203-03574,Military Department,"A man in a suit hands a trophy to a man in military uniform, others in uniform standing in lines on other side of the two.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.75 x 11.59 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03575.tif,421203-03575.jpg,421203-03575,Military Department,"As several individuals hold their rifles pointed up at an angle, an individual in a suit checks them over.",539,"1926, May 28",Military; Competitive Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,16.76 x 11.6 cm,,black/white negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03600.tif,421203-0600.jpg,421203-03600,Military Competition,"Several groups of individuals march in formations around a field, a row of individuals holding an American flag.",,1923,Military; Military Competition,University of Nebraska-Lincoln; Lincoln (Neb.),,17.15 x 12.29 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03601.tif,421203-03601.jpg,421203-03601,Military Competition,Assorted rows and groups of individuals in military uniform stand together across a field.,,1923,Military; Military Competition,University of Nebraska-Lincoln; Lincoln (Neb.),,17.26 x 12.32 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03602.tif,421203-03602.jpg,421203-03602,Military Competition,"Various groups of individuals in military uniforms march in formations on a field, some holding rifles over their shoulders.",,1923,Military; Military Competition,University of Nebraska-Lincoln; Lincoln (Neb.),,17.26 x 12.22 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03611.tif,421203-03611.jpg,421203-03611,Commencement,"Original caption: ""1919 - Class entering St. Pauls Methodist church for baccalaureate address by Major General Wood""",,1919,Commencements; Graduations; Campuses; Ceremonies,University of Nebraska-Lincoln; Lincoln (Neb.),,12.16 x 9.5 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03612.tif,421203-03612.jpg,421203-03612,Cadets,"Original caption: ""Cadet Regiment Drill""",,"1919, May",Military; Cadets; Regiment Drill,University of Nebraska-Lincoln; Lincoln (Neb.),,17.12 x 12.01 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03613.tif,421203-03613.jpg,421203-03613,Cadets,Individuals in military uniform help to move wooden carts with large wheels.,,1919,Military; Cadets,University of Nebraska-Lincoln; Lincoln (Neb.),,16.98 x 12.44 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03614.tif,421203-03614.jpg,421203-03614,Cadets,"A line of individuals in military uniform hold rifles over their shoulder, standing in a row in front of another individual in military uniform.",,1919,Military; Cadets,University of Nebraska-Lincoln; Lincoln (Neb.),,17.08 x 12.41 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03626.tif,421203-03626.jpg,421203-03626,Major General Wood,"Original caption: ""Major General Wood?""",1141,, Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.66 x 8.75 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03627.tif,421203-03627.jpg,421203-03627,Major General Wood,"Original caption: ""Major General Wood"" Individuals in military uniform and with rifles held on their shoulders march in formation across a field.",1142,,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.07 x 8.86 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03628.tif,421203-03628.jpg,421203-03628,Cadets,"Original caption: ""Cadets reviewd by Major General Wood""",1143,,Military; Cadets,University of Nebraska-Lincoln; Lincoln (Neb.),,11.71 x 9.52 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03663.tif,421203-03663.jpg,421203-03663,Military Groups at Review,Two rows of individuals in military uniform with rifles over their shoulders walk across a section of a field.,93,1920,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,16.79 x 12.36 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03664.tif,421203-03664.jpg,421203-03664,Military Groups at Review,Various groupings of individuals in military uniform march around a field.,94,1920,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,16.76 x 12.46 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03665.tif,421203-03665.jpg,421203-03665,Military Groups at Review,"Original caption: ""Review of Cadets by Major General Wood - Cosponsors being escorted across the field""",138,1920,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,11.72 x 9.8 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
421203-03666.tif,421203-03666.jpg,421203-03666,Military,Several individuals in military uniform play instruments.,139,1920,Military,University of Nebraska-Lincoln; Lincoln (Neb.),,12.16 x 9.45 cm,,black/white glass plate negative,RG 42-12-03,University Photo Collection,,,"To inquire about usage, please contact Archives & Special Collections, University of Nebraska-Lincoln Libraries. These images are for educational use only. Not all images are available for publication. ","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg42/rg42-12-03-univ-photo
